instance.yaml
kiva v0.2.0-0-g98c829f
Copyright (C) 2012-2014 Big Ladder Software
Web: www.bigladdersoftware.com

Starting Program: 2014-Jun-24 18:22:33.450294
Creating Domain...
Initializing Temperatures...
Beginning Simulation...
2097-Jun-02 03:35:00 (41.8%)
2097-Jun-02 05:00:00 (41.9%)
2097-Jun-02 06:25:00 (41.9%)
2097-Jun-02 07:50:00 (41.9%)
2097-Jun-02 09:15:00 (41.9%)
2097-Jun-02 10:40:00 (41.9%)
2097-Jun-02 12:06:00 (41.9%)
2097-Jun-02 13:31:00 (42%)
2097-Jun-02 14:56:00 (42%)
2097-Jun-02 16:21:00 (42%)
2097-Jun-02 17:46:00 (42%)
2097-Jun-02 19:11:00 (42%)
2097-Jun-02 20:36:00 (42%)
2097-Jun-02 22:02:00 (42.1%)
2097-Jun-02 23:27:00 (42.1%)
2097-Jun-03 00:52:00 (42.1%)
2097-Jun-03 02:17:00 (42.1%)
2097-Jun-03 03:42:00 (42.1%)
2097-Jun-03 05:07:00 (42.1%)
2097-Jun-03 06:32:00 (42.2%)
2097-Jun-03 07:58:00 (42.2%)
2097-Jun-03 09:23:00 (42.2%)
2097-Jun-03 10:48:00 (42.2%)
2097-Jun-03 12:13:00 (42.2%)
2097-Jun-03 13:38:00 (42.2%)
2097-Jun-03 15:03:00 (42.2%)
2097-Jun-03 16:28:00 (42.3%)
2097-Jun-03 17:53:00 (42.3%)
2097-Jun-03 19:19:00 (42.3%)
2097-Jun-03 20:44:00 (42.3%)
2097-Jun-03 22:09:00 (42.3%)
2097-Jun-03 23:34:00 (42.3%)
2097-Jun-04 00:59:00 (42.4%)
2097-Jun-04 02:24:00 (42.4%)
2097-Jun-04 03:49:00 (42.4%)
2097-Jun-04 05:14:00 (42.4%)
2097-Jun-04 06:39:00 (42.4%)
2097-Jun-04 08:05:00 (42.4%)
2097-Jun-04 09:30:00 (42.5%)
2097-Jun-04 10:55:00 (42.5%)
2097-Jun-04 12:20:00 (42.5%)
2097-Jun-04 13:45:00 (42.5%)
2097-Jun-04 15:10:00 (42.5%)
2097-Jun-04 16:35:00 (42.5%)
2097-Jun-04 18:00:00 (42.6%)
2097-Jun-04 19:26:00 (42.6%)
2097-Jun-04 20:51:00 (42.6%)
2097-Jun-04 22:16:00 (42.6%)
2097-Jun-04 23:41:00 (42.6%)
2097-Jun-05 01:06:00 (42.6%)
2097-Jun-05 02:31:00 (42.7%)
2097-Jun-05 03:56:00 (42.7%)
2097-Jun-05 05:22:00 (42.7%)
2097-Jun-05 06:47:00 (42.7%)
2097-Jun-05 08:12:00 (42.7%)
2097-Jun-05 09:37:00 (42.7%)
2097-Jun-05 11:02:00 (42.7%)
2097-Jun-05 12:27:00 (42.8%)
2097-Jun-05 13:52:00 (42.8%)
2097-Jun-05 15:17:00 (42.8%)
2097-Jun-05 16:43:00 (42.8%)
2097-Jun-05 18:08:00 (42.8%)
2097-Jun-05 19:33:00 (42.8%)
2097-Jun-05 20:58:00 (42.9%)
2097-Jun-05 22:23:00 (42.9%)
2097-Jun-05 23:48:00 (42.9%)
2097-Jun-06 01:13:00 (42.9%)
2097-Jun-06 02:39:00 (42.9%)
2097-Jun-06 04:04:00 (42.9%)
2097-Jun-06 05:29:00 (43%)
2097-Jun-06 06:54:00 (43%)
2097-Jun-06 08:19:00 (43%)
2097-Jun-06 09:44:00 (43%)
2097-Jun-06 11:09:00 (43%)
2097-Jun-06 12:34:00 (43%)
2097-Jun-06 14:00:00 (43.1%)
2097-Jun-06 15:25:00 (43.1%)
2097-Jun-06 16:50:00 (43.1%)
2097-Jun-06 18:15:00 (43.1%)
2097-Jun-06 19:40:00 (43.1%)
2097-Jun-06 21:05:00 (43.1%)
2097-Jun-06 22:30:00 (43.2%)
2097-Jun-06 23:55:00 (43.2%)
2097-Jun-07 01:20:00 (43.2%)
2097-Jun-07 02:46:00 (43.2%)
2097-Jun-07 04:11:00 (43.2%)
2097-Jun-07 05:36:00 (43.2%)
2097-Jun-07 07:01:00 (43.2%)
2097-Jun-07 08:26:00 (43.3%)
2097-Jun-07 09:51:00 (43.3%)
2097-Jun-07 11:16:00 (43.3%)
2097-Jun-07 12:41:00 (43.3%)
2097-Jun-07 14:07:00 (43.3%)
2097-Jun-07 15:32:00 (43.3%)
2097-Jun-07 16:57:00 (43.4%)
2097-Jun-07 18:22:00 (43.4%)
2097-Jun-07 19:47:00 (43.4%)
2097-Jun-07 21:12:00 (43.4%)
2097-Jun-07 22:37:00 (43.4%)
2097-Jun-08 00:03:00 (43.4%)
2097-Jun-08 01:28:00 (43.5%)
2097-Jun-08 02:53:00 (43.5%)
2097-Jun-08 04:18:00 (43.5%)
2097-Jun-08 05:43:00 (43.5%)
2097-Jun-08 07:08:00 (43.5%)
2097-Jun-08 08:33:00 (43.5%)
2097-Jun-08 09:58:00 (43.6%)
2097-Jun-08 11:24:00 (43.6%)
2097-Jun-08 12:49:00 (43.6%)
2097-Jun-08 14:14:00 (43.6%)
2097-Jun-08 15:39:00 (43.6%)
2097-Jun-08 17:04:00 (43.6%)
2097-Jun-08 18:29:00 (43.7%)
2097-Jun-08 19:54:00 (43.7%)
2097-Jun-08 21:20:00 (43.7%)
2097-Jun-08 22:45:00 (43.7%)
2097-Jun-09 00:10:00 (43.7%)
2097-Jun-09 01:35:00 (43.7%)
2097-Jun-09 03:00:00 (43.8%)
2097-Jun-09 04:25:00 (43.8%)
2097-Jun-09 05:50:00 (43.8%)
2097-Jun-09 07:15:00 (43.8%)
2097-Jun-09 08:41:00 (43.8%)
2097-Jun-09 10:06:00 (43.8%)
2097-Jun-09 11:31:00 (43.8%)
2097-Jun-09 12:56:00 (43.9%)
2097-Jun-09 14:21:00 (43.9%)
2097-Jun-09 15:46:00 (43.9%)
2097-Jun-09 17:11:00 (43.9%)
2097-Jun-09 18:36:00 (43.9%)
2097-Jun-09 20:01:00 (43.9%)
2097-Jun-09 21:26:00 (44%)
2097-Jun-09 22:52:00 (44%)
2097-Jun-10 00:17:00 (44%)
2097-Jun-10 01:42:00 (44%)
2097-Jun-10 03:07:00 (44%)
2097-Jun-10 04:32:00 (44%)
2097-Jun-10 05:57:00 (44.1%)
2097-Jun-10 07:22:00 (44.1%)
2097-Jun-10 08:47:00 (44.1%)
2097-Jun-10 10:13:00 (44.1%)
2097-Jun-10 11:38:00 (44.1%)
2097-Jun-10 13:03:00 (44.1%)
2097-Jun-10 14:28:00 (44.2%)
2097-Jun-10 15:53:00 (44.2%)
2097-Jun-10 17:18:00 (44.2%)
2097-Jun-10 18:43:00 (44.2%)
2097-Jun-10 20:08:00 (44.2%)
2097-Jun-10 21:34:00 (44.2%)
2097-Jun-10 22:59:00 (44.3%)
2097-Jun-11 00:24:00 (44.3%)
2097-Jun-11 01:49:00 (44.3%)
2097-Jun-11 03:14:00 (44.3%)
2097-Jun-11 04:39:00 (44.3%)
2097-Jun-11 06:04:00 (44.3%)
2097-Jun-11 07:29:00 (44.3%)
2097-Jun-11 08:55:00 (44.4%)
2097-Jun-11 10:20:00 (44.4%)
2097-Jun-11 11:45:00 (44.4%)
2097-Jun-11 13:10:00 (44.4%)
2097-Jun-11 14:35:00 (44.4%)
2097-Jun-11 16:00:00 (44.4%)
2097-Jun-11 17:25:00 (44.5%)
2097-Jun-11 18:51:00 (44.5%)
2097-Jun-11 20:16:00 (44.5%)
2097-Jun-11 21:41:00 (44.5%)
2097-Jun-11 23:06:00 (44.5%)
2097-Jun-12 00:31:00 (44.5%)
2097-Jun-12 01:56:00 (44.6%)
2097-Jun-12 03:21:00 (44.6%)
2097-Jun-12 04:46:00 (44.6%)
2097-Jun-12 06:11:00 (44.6%)
2097-Jun-12 07:36:00 (44.6%)
2097-Jun-12 09:02:00 (44.6%)
2097-Jun-12 10:27:00 (44.7%)
2097-Jun-12 11:52:00 (44.7%)
2097-Jun-12 13:17:00 (44.7%)
2097-Jun-12 14:42:00 (44.7%)
2097-Jun-12 16:07:00 (44.7%)
2097-Jun-12 17:32:00 (44.7%)
2097-Jun-12 18:57:00 (44.8%)
2097-Jun-12 20:23:00 (44.8%)
2097-Jun-12 21:48:00 (44.8%)
2097-Jun-12 23:13:00 (44.8%)
2097-Jun-13 00:38:00 (44.8%)
2097-Jun-13 02:03:00 (44.8%)
2097-Jun-13 03:28:00 (44.8%)
2097-Jun-13 04:53:00 (44.9%)
2097-Jun-13 06:19:00 (44.9%)
2097-Jun-13 07:44:00 (44.9%)
2097-Jun-13 09:09:00 (44.9%)
2097-Jun-13 10:34:00 (44.9%)
2097-Jun-13 11:59:00 (44.9%)
2097-Jun-13 13:24:00 (45%)
2097-Jun-13 14:49:00 (45%)
2097-Jun-13 16:15:00 (45%)
2097-Jun-13 17:40:00 (45%)
2097-Jun-13 19:05:00 (45%)
2097-Jun-13 20:30:00 (45%)
2097-Jun-13 21:55:00 (45.1%)
2097-Jun-13 23:20:00 (45.1%)
2097-Jun-14 00:45:00 (45.1%)
2097-Jun-14 02:10:00 (45.1%)
2097-Jun-14 03:36:00 (45.1%)
2097-Jun-14 05:01:00 (45.1%)
2097-Jun-14 06:26:00 (45.2%)
2097-Jun-14 07:51:00 (45.2%)
2097-Jun-14 09:16:00 (45.2%)
2097-Jun-14 10:41:00 (45.2%)
2097-Jun-14 12:06:00 (45.2%)
2097-Jun-14 13:31:00 (45.2%)
2097-Jun-14 14:57:00 (45.3%)
2097-Jun-14 16:22:00 (45.3%)
2097-Jun-14 17:47:00 (45.3%)
2097-Jun-14 19:12:00 (45.3%)
2097-Jun-14 20:37:00 (45.3%)
2097-Jun-14 22:02:00 (45.3%)
2097-Jun-14 23:27:00 (45.3%)
2097-Jun-15 00:52:00 (45.4%)
2097-Jun-15 02:17:00 (45.4%)
2097-Jun-15 03:43:00 (45.4%)
2097-Jun-15 05:08:00 (45.4%)
2097-Jun-15 06:33:00 (45.4%)
2097-Jun-15 07:58:00 (45.4%)
2097-Jun-15 09:23:00 (45.5%)
2097-Jun-15 10:48:00 (45.5%)
2097-Jun-15 12:13:00 (45.5%)
2097-Jun-15 13:39:00 (45.5%)
2097-Jun-15 15:04:00 (45.5%)
2097-Jun-15 16:29:00 (45.5%)
2097-Jun-15 17:54:00 (45.6%)
2097-Jun-15 19:19:00 (45.6%)
2097-Jun-15 20:44:00 (45.6%)
2097-Jun-15 22:09:00 (45.6%)
2097-Jun-15 23:34:00 (45.6%)
2097-Jun-16 01:00:00 (45.6%)
2097-Jun-16 02:25:00 (45.7%)
2097-Jun-16 03:50:00 (45.7%)
2097-Jun-16 05:15:00 (45.7%)
2097-Jun-16 06:40:00 (45.7%)
2097-Jun-16 08:05:00 (45.7%)
2097-Jun-16 09:30:00 (45.7%)
2097-Jun-16 10:56:00 (45.8%)
2097-Jun-16 12:21:00 (45.8%)
2097-Jun-16 13:46:00 (45.8%)
2097-Jun-16 15:11:00 (45.8%)
2097-Jun-16 16:36:00 (45.8%)
2097-Jun-16 18:01:00 (45.8%)
2097-Jun-16 19:26:00 (45.8%)
2097-Jun-16 20:51:00 (45.9%)
2097-Jun-16 22:17:00 (45.9%)
2097-Jun-16 23:42:00 (45.9%)
2097-Jun-17 01:07:00 (45.9%)
2097-Jun-17 02:32:00 (45.9%)
2097-Jun-17 03:57:00 (45.9%)
2097-Jun-17 05:22:00 (46%)
2097-Jun-17 06:47:00 (46%)
2097-Jun-17 08:12:00 (46%)
2097-Jun-17 09:38:00 (46%)
2097-Jun-17 11:03:00 (46%)
2097-Jun-17 12:28:00 (46%)
2097-Jun-17 13:53:00 (46.1%)
2097-Jun-17 15:18:00 (46.1%)
2097-Jun-17 16:43:00 (46.1%)
2097-Jun-17 18:08:00 (46.1%)
2097-Jun-17 19:33:00 (46.1%)
2097-Jun-17 20:59:00 (46.1%)
2097-Jun-17 22:24:00 (46.2%)
2097-Jun-17 23:49:00 (46.2%)
2097-Jun-18 01:14:00 (46.2%)
2097-Jun-18 02:39:00 (46.2%)
2097-Jun-18 04:04:00 (46.2%)
2097-Jun-18 05:29:00 (46.2%)
2097-Jun-18 06:54:00 (46.3%)
2097-Jun-18 08:20:00 (46.3%)
2097-Jun-18 09:45:00 (46.3%)
2097-Jun-18 11:10:00 (46.3%)
2097-Jun-18 12:35:00 (46.3%)
2097-Jun-18 14:00:00 (46.3%)
2097-Jun-18 15:25:00 (46.4%)
2097-Jun-18 16:50:00 (46.4%)
2097-Jun-18 18:15:00 (46.4%)
2097-Jun-18 19:41:00 (46.4%)
2097-Jun-18 21:06:00 (46.4%)
2097-Jun-18 22:31:00 (46.4%)
2097-Jun-18 23:56:00 (46.4%)
2097-Jun-19 01:21:00 (46.5%)
2097-Jun-19 02:46:00 (46.5%)
2097-Jun-19 04:11:00 (46.5%)
2097-Jun-19 05:36:00 (46.5%)
2097-Jun-19 07:02:00 (46.5%)
2097-Jun-19 08:27:00 (46.5%)
2097-Jun-19 09:52:00 (46.6%)
2097-Jun-19 11:17:00 (46.6%)
2097-Jun-19 12:42:00 (46.6%)
2097-Jun-19 14:07:00 (46.6%)
2097-Jun-19 15:32:00 (46.6%)
2097-Jun-19 16:58:00 (46.6%)
2097-Jun-19 18:23:00 (46.7%)
2097-Jun-19 19:48:00 (46.7%)
2097-Jun-19 21:13:00 (46.7%)
2097-Jun-19 22:38:00 (46.7%)
2097-Jun-20 00:03:00 (46.7%)
2097-Jun-20 01:28:00 (46.7%)
2097-Jun-20 02:53:00 (46.8%)
2097-Jun-20 04:19:00 (46.8%)
2097-Jun-20 05:43:00 (46.8%)
2097-Jun-20 07:09:00 (46.8%)
2097-Jun-20 08:34:00 (46.8%)
2097-Jun-20 09:59:00 (46.8%)
2097-Jun-20 11:24:00 (46.9%)
2097-Jun-20 12:49:00 (46.9%)
2097-Jun-20 14:14:00 (46.9%)
2097-Jun-20 15:39:00 (46.9%)
2097-Jun-20 17:05:00 (46.9%)
2097-Jun-20 18:30:00 (46.9%)
2097-Jun-20 19:55:00 (46.9%)
2097-Jun-20 21:20:00 (47%)
2097-Jun-20 22:45:00 (47%)
2097-Jun-21 00:10:00 (47%)
2097-Jun-21 01:35:00 (47%)
2097-Jun-21 03:00:00 (47%)
2097-Jun-21 04:26:00 (47%)
2097-Jun-21 05:51:00 (47.1%)
2097-Jun-21 07:16:00 (47.1%)
2097-Jun-21 08:41:00 (47.1%)
2097-Jun-21 10:06:00 (47.1%)
2097-Jun-21 11:31:00 (47.1%)
2097-Jun-21 12:56:00 (47.1%)
2097-Jun-21 14:21:00 (47.2%)
2097-Jun-21 15:47:00 (47.2%)
2097-Jun-21 17:12:00 (47.2%)
2097-Jun-21 18:37:00 (47.2%)
2097-Jun-21 20:02:00 (47.2%)
2097-Jun-21 21:27:00 (47.2%)
2097-Jun-21 22:52:00 (47.3%)
2097-Jun-22 00:17:00 (47.3%)
2097-Jun-22 01:42:00 (47.3%)
2097-Jun-22 03:08:00 (47.3%)
2097-Jun-22 04:33:00 (47.3%)
2097-Jun-22 05:58:00 (47.3%)
2097-Jun-22 07:23:00 (47.4%)
2097-Jun-22 08:48:00 (47.4%)
2097-Jun-22 10:13:00 (47.4%)
2097-Jun-22 11:38:00 (47.4%)
2097-Jun-22 13:03:00 (47.4%)
2097-Jun-22 14:29:00 (47.4%)
2097-Jun-22 15:54:00 (47.4%)
2097-Jun-22 17:19:00 (47.5%)
2097-Jun-22 18:44:00 (47.5%)
2097-Jun-22 20:09:00 (47.5%)
2097-Jun-22 21:34:00 (47.5%)
2097-Jun-22 22:59:00 (47.5%)
2097-Jun-23 00:24:00 (47.5%)
2097-Jun-23 01:50:00 (47.6%)
2097-Jun-23 03:15:00 (47.6%)
2097-Jun-23 04:40:00 (47.6%)
2097-Jun-23 06:05:00 (47.6%)
2097-Jun-23 07:30:00 (47.6%)
2097-Jun-23 08:55:00 (47.6%)
2097-Jun-23 10:20:00 (47.7%)
2097-Jun-23 11:45:00 (47.7%)
2097-Jun-23 13:11:00 (47.7%)
2097-Jun-23 14:36:00 (47.7%)
2097-Jun-23 16:01:00 (47.7%)
2097-Jun-23 17:26:00 (47.7%)
2097-Jun-23 18:51:00 (47.8%)
2097-Jun-23 20:16:00 (47.8%)
2097-Jun-23 21:41:00 (47.8%)
2097-Jun-23 23:06:00 (47.8%)
2097-Jun-24 00:32:00 (47.8%)
2097-Jun-24 01:57:00 (47.8%)
2097-Jun-24 03:22:00 (47.9%)
2097-Jun-24 04:47:00 (47.9%)
2097-Jun-24 06:12:00 (47.9%)
2097-Jun-24 07:37:00 (47.9%)
2097-Jun-24 09:02:00 (47.9%)
2097-Jun-24 10:27:00 (47.9%)
2097-Jun-24 11:53:00 (47.9%)
2097-Jun-24 13:18:00 (48%)
2097-Jun-24 14:43:00 (48%)
2097-Jun-24 16:08:00 (48%)
2097-Jun-24 17:33:00 (48%)
2097-Jun-24 18:58:00 (48%)
2097-Jun-24 20:23:00 (48%)
2097-Jun-24 21:49:00 (48.1%)
2097-Jun-24 23:14:00 (48.1%)
2097-Jun-25 00:39:00 (48.1%)
2097-Jun-25 02:04:00 (48.1%)
2097-Jun-25 03:29:00 (48.1%)
2097-Jun-25 04:54:00 (48.1%)
2097-Jun-25 06:19:00 (48.2%)
2097-Jun-25 07:44:00 (48.2%)
2097-Jun-25 09:10:00 (48.2%)
2097-Jun-25 10:35:00 (48.2%)
2097-Jun-25 12:00:00 (48.2%)
2097-Jun-25 13:25:00 (48.2%)
2097-Jun-25 14:50:00 (48.3%)
2097-Jun-25 16:15:00 (48.3%)
2097-Jun-25 17:40:00 (48.3%)
2097-Jun-25 19:05:00 (48.3%)
2097-Jun-25 20:30:00 (48.3%)
2097-Jun-25 21:56:00 (48.3%)
2097-Jun-25 23:21:00 (48.4%)
2097-Jun-26 00:46:00 (48.4%)
2097-Jun-26 02:11:00 (48.4%)
2097-Jun-26 03:36:00 (48.4%)
2097-Jun-26 05:01:00 (48.4%)
2097-Jun-26 06:26:00 (48.4%)
2097-Jun-26 07:51:00 (48.5%)
2097-Jun-26 09:17:00 (48.5%)
2097-Jun-26 10:42:00 (48.5%)
2097-Jun-26 12:07:00 (48.5%)
2097-Jun-26 13:32:00 (48.5%)
2097-Jun-26 14:57:00 (48.5%)
2097-Jun-26 16:22:00 (48.5%)
2097-Jun-26 17:47:00 (48.6%)
2097-Jun-26 19:13:00 (48.6%)
2097-Jun-26 20:38:00 (48.6%)
2097-Jun-26 22:03:00 (48.6%)
2097-Jun-26 23:28:00 (48.6%)
2097-Jun-27 00:53:00 (48.6%)
2097-Jun-27 02:18:00 (48.7%)
2097-Jun-27 03:43:00 (48.7%)
2097-Jun-27 05:08:00 (48.7%)
2097-Jun-27 06:34:00 (48.7%)
2097-Jun-27 07:59:00 (48.7%)
2097-Jun-27 09:24:00 (48.7%)
2097-Jun-27 10:49:00 (48.8%)
2097-Jun-27 12:14:00 (48.8%)
2097-Jun-27 13:39:00 (48.8%)
2097-Jun-27 15:04:00 (48.8%)
2097-Jun-27 16:30:00 (48.8%)
2097-Jun-27 17:55:00 (48.8%)
2097-Jun-27 19:20:00 (48.9%)
2097-Jun-27 20:45:00 (48.9%)
2097-Jun-27 22:10:00 (48.9%)
2097-Jun-27 23:35:00 (48.9%)
2097-Jun-28 01:00:00 (48.9%)
2097-Jun-28 02:25:00 (48.9%)
2097-Jun-28 03:51:00 (49%)
2097-Jun-28 05:16:00 (49%)
2097-Jun-28 06:41:00 (49%)
2097-Jun-28 08:06:00 (49%)
2097-Jun-28 09:31:00 (49%)
2097-Jun-28 10:56:00 (49%)
2097-Jun-28 12:21:00 (49%)
2097-Jun-28 13:46:00 (49.1%)
2097-Jun-28 15:11:00 (49.1%)
2097-Jun-28 16:37:00 (49.1%)
2097-Jun-28 18:02:00 (49.1%)
2097-Jun-28 19:27:00 (49.1%)
2097-Jun-28 20:52:00 (49.1%)
2097-Jun-28 22:17:00 (49.2%)
2097-Jun-28 23:42:00 (49.2%)
2097-Jun-29 01:07:00 (49.2%)
2097-Jun-29 02:32:00 (49.2%)
2097-Jun-29 03:58:00 (49.2%)
2097-Jun-29 05:23:00 (49.2%)
2097-Jun-29 06:48:00 (49.3%)
2097-Jun-29 08:13:00 (49.3%)
2097-Jun-29 09:38:00 (49.3%)
2097-Jun-29 11:03:00 (49.3%)
2097-Jun-29 12:28:00 (49.3%)
2097-Jun-29 13:53:00 (49.3%)
2097-Jun-29 15:19:00 (49.4%)
2097-Jun-29 16:44:00 (49.4%)
2097-Jun-29 18:09:00 (49.4%)
2097-Jun-29 19:34:00 (49.4%)
2097-Jun-29 20:59:00 (49.4%)
2097-Jun-29 22:24:00 (49.4%)
2097-Jun-29 23:49:00 (49.5%)
2097-Jun-30 01:14:00 (49.5%)
2097-Jun-30 02:40:00 (49.5%)
2097-Jun-30 04:05:00 (49.5%)
2097-Jun-30 05:30:00 (49.5%)
2097-Jun-30 06:55:00 (49.5%)
2097-Jun-30 08:20:00 (49.5%)
2097-Jun-30 09:45:00 (49.6%)
2097-Jun-30 11:10:00 (49.6%)
2097-Jun-30 12:35:00 (49.6%)
2097-Jun-30 14:01:00 (49.6%)
2097-Jun-30 15:26:00 (49.6%)
2097-Jun-30 16:51:00 (49.6%)
2097-Jun-30 18:16:00 (49.7%)
2097-Jun-30 19:41:00 (49.7%)
2097-Jun-30 21:06:00 (49.7%)
2097-Jun-30 22:31:00 (49.7%)
2097-Jun-30 23:56:00 (49.7%)
2097-Jul-01 01:21:00 (49.7%)
2097-Jul-01 02:47:00 (49.8%)
2097-Jul-01 04:12:00 (49.8%)
2097-Jul-01 05:37:00 (49.8%)
2097-Jul-01 07:02:00 (49.8%)
2097-Jul-01 08:27:00 (49.8%)
2097-Jul-01 09:52:00 (49.8%)
2097-Jul-01 11:17:00 (49.9%)
2097-Jul-01 12:43:00 (49.9%)
2097-Jul-01 14:08:00 (49.9%)
2097-Jul-01 15:33:00 (49.9%)
2097-Jul-01 16:58:00 (49.9%)
2097-Jul-01 18:23:00 (49.9%)
2097-Jul-01 19:48:00 (50%)
2097-Jul-01 21:13:00 (50%)
2097-Jul-01 22:38:00 (50%)
2097-Jul-02 00:04:00 (50%)
2097-Jul-02 01:29:00 (50%)
2097-Jul-02 02:54:00 (50%)
2097-Jul-02 04:19:00 (50%)
2097-Jul-02 05:44:00 (50.1%)
2097-Jul-02 07:09:00 (50.1%)
2097-Jul-02 08:34:00 (50.1%)
2097-Jul-02 09:59:00 (50.1%)
2097-Jul-02 11:25:00 (50.1%)
2097-Jul-02 12:50:00 (50.1%)
2097-Jul-02 14:15:00 (50.2%)
2097-Jul-02 15:40:00 (50.2%)
2097-Jul-02 17:05:00 (50.2%)
2097-Jul-02 18:30:00 (50.2%)
2097-Jul-02 19:55:00 (50.2%)
2097-Jul-02 21:20:00 (50.2%)
2097-Jul-02 22:46:00 (50.3%)
2097-Jul-03 00:11:00 (50.3%)
2097-Jul-03 01:36:00 (50.3%)
2097-Jul-03 03:01:00 (50.3%)
2097-Jul-03 04:26:00 (50.3%)
2097-Jul-03 05:51:00 (50.3%)
2097-Jul-03 07:16:00 (50.4%)
2097-Jul-03 08:41:00 (50.4%)
2097-Jul-03 10:07:00 (50.4%)
2097-Jul-03 11:32:00 (50.4%)
2097-Jul-03 12:57:00 (50.4%)
2097-Jul-03 14:22:00 (50.4%)
2097-Jul-03 15:47:00 (50.5%)
2097-Jul-03 17:12:00 (50.5%)
2097-Jul-03 18:37:00 (50.5%)
2097-Jul-03 20:02:00 (50.5%)
2097-Jul-03 21:27:00 (50.5%)
2097-Jul-03 22:53:00 (50.5%)
2097-Jul-04 00:18:00 (50.5%)
2097-Jul-04 01:43:00 (50.6%)
2097-Jul-04 03:08:00 (50.6%)
2097-Jul-04 04:33:00 (50.6%)
2097-Jul-04 05:58:00 (50.6%)
2097-Jul-04 07:23:00 (50.6%)
2097-Jul-04 08:49:00 (50.6%)
2097-Jul-04 10:14:00 (50.7%)
2097-Jul-04 11:39:00 (50.7%)
2097-Jul-04 13:04:00 (50.7%)
2097-Jul-04 14:29:00 (50.7%)
2097-Jul-04 15:54:00 (50.7%)
2097-Jul-04 17:19:00 (50.7%)
2097-Jul-04 18:44:00 (50.8%)
2097-Jul-04 20:10:00 (50.8%)
2097-Jul-04 21:35:00 (50.8%)
2097-Jul-04 23:00:00 (50.8%)
2097-Jul-05 00:25:00 (50.8%)
2097-Jul-05 01:50:00 (50.8%)
2097-Jul-05 03:15:00 (50.9%)
2097-Jul-05 04:40:00 (50.9%)
2097-Jul-05 06:06:00 (50.9%)
2097-Jul-05 07:31:00 (50.9%)
2097-Jul-05 08:56:00 (50.9%)
2097-Jul-05 10:21:00 (50.9%)
2097-Jul-05 11:46:00 (51%)
2097-Jul-05 13:11:00 (51%)
2097-Jul-05 14:36:00 (51%)
2097-Jul-05 16:01:00 (51%)
2097-Jul-05 17:27:00 (51%)
2097-Jul-05 18:52:00 (51%)
2097-Jul-05 20:17:00 (51.1%)
2097-Jul-05 21:42:00 (51.1%)
2097-Jul-05 23:07:00 (51.1%)
2097-Jul-06 00:32:00 (51.1%)
2097-Jul-06 01:57:00 (51.1%)
2097-Jul-06 03:22:00 (51.1%)
2097-Jul-06 04:48:00 (51.1%)
2097-Jul-06 06:13:00 (51.2%)
2097-Jul-06 07:38:00 (51.2%)
2097-Jul-06 09:03:00 (51.2%)
2097-Jul-06 10:28:00 (51.2%)
2097-Jul-06 11:53:00 (51.2%)
2097-Jul-06 13:18:00 (51.2%)
2097-Jul-06 14:43:00 (51.3%)
2097-Jul-06 16:09:00 (51.3%)
2097-Jul-06 17:34:00 (51.3%)
2097-Jul-06 18:59:00 (51.3%)
2097-Jul-06 20:24:00 (51.3%)
2097-Jul-06 21:49:00 (51.3%)
2097-Jul-06 23:14:00 (51.4%)
2097-Jul-07 00:39:00 (51.4%)
2097-Jul-07 02:04:00 (51.4%)
2097-Jul-07 03:30:00 (51.4%)
2097-Jul-07 04:55:00 (51.4%)
2097-Jul-07 06:20:00 (51.4%)
2097-Jul-07 07:45:00 (51.5%)
2097-Jul-07 09:10:00 (51.5%)
2097-Jul-07 10:35:00 (51.5%)
2097-Jul-07 12:00:00 (51.5%)
2097-Jul-07 13:25:00 (51.5%)
2097-Jul-07 14:51:00 (51.5%)
2097-Jul-07 16:16:00 (51.6%)
2097-Jul-07 17:41:00 (51.6%)
2097-Jul-07 19:06:00 (51.6%)
2097-Jul-07 20:31:00 (51.6%)
2097-Jul-07 21:56:00 (51.6%)
2097-Jul-07 23:21:00 (51.6%)
2097-Jul-08 00:46:00 (51.6%)
2097-Jul-08 02:12:00 (51.7%)
2097-Jul-08 03:37:00 (51.7%)
2097-Jul-08 05:02:00 (51.7%)
2097-Jul-08 06:27:00 (51.7%)
2097-Jul-08 07:52:00 (51.7%)
2097-Jul-08 09:17:00 (51.7%)
2097-Jul-08 10:42:00 (51.8%)
2097-Jul-08 12:08:00 (51.8%)
2097-Jul-08 13:33:00 (51.8%)
2097-Jul-08 14:58:00 (51.8%)
2097-Jul-08 16:23:00 (51.8%)
2097-Jul-08 17:48:00 (51.8%)
2097-Jul-08 19:13:00 (51.9%)
2097-Jul-08 20:38:00 (51.9%)
2097-Jul-08 22:03:00 (51.9%)
2097-Jul-08 23:28:00 (51.9%)
2097-Jul-09 00:54:00 (51.9%)
2097-Jul-09 02:19:00 (51.9%)
2097-Jul-09 03:44:00 (52%)
2097-Jul-09 05:09:00 (52%)
2097-Jul-09 06:34:00 (52%)
2097-Jul-09 07:59:00 (52%)
2097-Jul-09 09:24:00 (52%)
2097-Jul-09 10:49:00 (52%)
2097-Jul-09 12:15:00 (52.1%)
2097-Jul-09 13:40:00 (52.1%)
2097-Jul-09 15:05:00 (52.1%)
2097-Jul-09 16:30:00 (52.1%)
2097-Jul-09 17:55:00 (52.1%)
